server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_19,20:54:50,20:55:20,58.18,47.66,""
server_19,20:55:00,20:55:30,64.91,44.14,""
server_19,20:55:10,20:55:40,79.22,40.15,""
server_19,20:55:20,20:55:50,76.76,38.35,""
server_19,20:55:30,20:56:00,65.78,43.91,""
server_19,20:55:40,20:56:10,57.39,49.92,""
server_19,20:55:50,20:56:20,43.88,46.32,""
server_19,20:56:00,20:56:30,44.54,55.58,""
server_19,20:56:10,20:56:40,58.16,39.33,""
server_19,20:56:20,20:56:50,72.2,35.21,""
server_19,20:56:30,20:57:00,70.63,32.66,""
server_19,20:56:40,20:57:10,54.14,47.21,""
server_19,20:56:50,20:57:20,54.79,57.12,""
server_19,20:57:00,20:57:30,53.73,57.21,""
server_19,20:57:10,20:57:40,61.7,60.83,""
server_19,20:57:20,20:57:50,57.02,56.24,""
server_19,20:57:30,20:58:00,46.01,59.43,""
server_19,20:57:40,20:58:10,36.11,53.83,""
server_19,20:57:50,20:58:20,30.73,47.64,""
server_19,20:58:00,20:58:30,45.6,48.31,""
server_19,20:58:10,20:58:40,48.04,62.66,""
server_19,20:58:20,20:58:50,48.15,69.54,""
server_19,20:58:30,20:59:00,38.17,77.83,Memory saturation suspected
server_19,20:58:40,20:59:10,43.79,59.51,""
server_19,20:58:50,20:59:20,50.16,43.48,""
server_19,20:59:00,20:59:30,50.29,42.8,""
server_19,20:59:10,20:59:40,41.94,46.99,""
server_19,20:59:20,20:59:50,37.03,59.37,""
server_19,20:59:30,21:00:00,41.92,47.9,""
server_19,20:59:40,21:00:10,36.59,63.86,""
server_19,20:59:50,21:00:20,42.82,60.92,""
server_19,21:00:00,21:00:30,48.93,65.13,""
server_19,21:00:10,21:00:40,53.18,59.93,""
server_19,21:00:20,21:00:50,50.85,63.36,""
server_19,21:00:30,21:01:00,51.38,57.88,""
server_19,21:00:40,21:01:10,62.08,55.25,""
server_19,21:00:50,21:01:20,63.17,48.93,""
server_19,21:01:00,21:01:30,62.7,54.54,""
server_19,21:01:10,21:01:40,63.64,51.04,""
server_19,21:01:20,21:01:50,59.09,61.71,""
server_19,21:01:30,21:02:00,65.15,46.83,""
server_19,21:01:40,21:02:10,53.47,41.21,""
server_19,21:01:50,21:02:20,45.76,42.24,""
server_19,21:02:00,21:02:30,38.26,45.73,""
server_19,21:02:10,21:02:40,51.69,49.24,""
server_19,21:02:20,21:02:50,55.45,55.31,""
server_19,21:02:30,21:03:00,45.65,57.53,""
server_19,21:02:40,21:03:10,38.73,57.3,""
server_19,21:02:50,21:03:20,51.58,50.02,""
server_19,21:03:00,21:03:30,55.79,51.84,""
server_19,21:03:10,21:03:40,51.21,50.32,""
server_19,21:03:20,21:03:50,42.53,35.97,""
server_19,21:03:30,21:04:00,45.94,39.0,""
server_19,21:03:40,21:04:10,45.85,38.4,""
server_19,21:03:50,21:04:20,51.54,47.06,""
server_19,21:04:00,21:04:30,45.27,40.71,""
server_19,21:04:10,21:04:40,50.0,47.53,""
server_19,21:04:20,21:04:50,43.57,45.12,""
server_19,21:04:30,21:05:00,46.44,51.02,""
server_19,21:04:40,21:05:10,46.58,48.05,""
server_19,21:04:50,21:05:20,61.32,51.9,""
server_19,21:05:00,21:05:30,66.99,49.24,""
server_19,21:05:10,21:05:40,74.82,40.22,""
server_19,21:05:20,21:05:50,54.48,32.13,""
server_19,21:05:30,21:06:00,47.1,35.09,""
server_19,21:05:40,21:06:10,41.21,40.35,""
server_19,21:05:50,21:06:20,36.05,62.24,""
server_19,21:06:00,21:06:30,37.55,71.71,""
server_19,21:06:10,21:06:40,32.09,68.17,""
server_19,21:06:20,21:06:50,53.01,61.65,""
server_19,21:06:30,21:07:00,55.42,50.16,""
server_19,21:06:40,21:07:10,60.6,63.4,""
server_19,21:06:50,21:07:20,55.9,53.61,""
server_19,21:07:00,21:07:30,56.36,63.15,""
server_19,21:07:10,21:07:40,64.0,64.3,""
server_19,21:07:20,21:07:50,62.16,67.57,""
server_19,21:07:30,21:08:00,71.03,64.59,""
server_19,21:07:40,21:08:10,64.24,56.36,""
server_19,21:07:50,21:08:20,66.17,67.98,""
server_19,21:08:00,21:08:30,59.29,68.09,""
server_19,21:08:10,21:08:40,59.89,63.47,""
server_19,21:08:20,21:08:50,59.06,53.54,""
server_19,21:08:30,21:09:00,49.27,43.78,""
server_19,21:08:40,21:09:10,49.87,53.92,""
server_19,21:08:50,21:09:20,53.93,56.95,""
server_19,21:09:00,21:09:30,58.81,69.13,""
server_19,21:09:10,21:09:40,60.93,60.48,""
server_19,21:09:20,21:09:50,57.86,43.37,""
server_19,21:09:30,21:10:00,59.83,39.16,""
server_19,21:09:40,21:10:10,62.93,47.07,""
server_19,21:09:50,21:10:20,61.53,59.68,""
server_19,21:10:00,21:10:30,54.96,61.31,""
server_19,21:10:10,21:10:40,46.04,48.52,""
server_19,21:10:20,21:10:50,59.12,59.97,""
server_19,21:10:30,21:11:00,58.95,51.87,""
server_19,21:10:40,21:11:10,50.83,64.92,""
server_19,21:10:50,21:11:20,34.57,48.67,""
server_19,21:11:00,21:11:30,48.38,58.07,""
server_19,21:11:10,21:11:40,53.6,55.72,""
server_19,21:11:20,21:11:50,51.64,56.4,""
server_19,21:11:30,21:12:00,52.43,42.74,""
server_19,21:11:40,21:12:10,61.08,31.18,""
server_19,21:11:50,21:12:20,55.24,39.33,""
server_19,21:12:00,21:12:30,47.77,46.31,""
server_19,21:12:10,21:12:40,42.13,69.39,""
server_19,21:12:20,21:12:50,55.84,61.62,""
server_19,21:12:30,21:13:00,53.04,69.95,""
server_19,21:12:40,21:13:10,55.65,54.95,""
server_19,21:12:50,21:13:20,49.17,63.49,""
server_19,21:13:00,21:13:30,52.84,61.28,""
server_19,21:13:10,21:13:40,58.31,58.92,""
server_19,21:13:20,21:13:50,50.94,48.42,""
server_19,21:13:30,21:14:00,53.36,47.34,""
server_19,21:13:40,21:14:10,49.38,52.63,""
server_19,21:13:50,21:14:20,65.2,61.75,""
server_19,21:14:00,21:14:30,62.25,52.12,""
server_19,21:14:10,21:14:40,49.67,57.86,""
server_19,21:14:20,21:14:50,52.58,49.29,""
server_19,21:14:30,21:15:00,59.15,54.64,""
server_19,21:14:40,21:15:10,64.0,45.27,""
server_19,21:14:50,21:15:20,50.57,47.59,""
server_19,21:15:00,21:15:30,40.91,44.31,""
server_19,21:15:10,21:15:40,40.78,42.77,""
server_19,21:15:20,21:15:50,49.39,49.88,""
server_19,21:15:30,21:16:00,59.66,56.01,""
server_19,21:15:40,21:16:10,65.83,55.87,""
server_19,21:15:50,21:16:20,58.88,46.42,""
server_19,21:16:00,21:16:30,49.04,37.51,""
server_19,21:16:10,21:16:40,48.3,42.65,""
server_19,21:16:20,21:16:50,54.56,47.32,""
server_19,21:16:30,21:17:00,47.45,56.0,""
server_19,21:16:40,21:17:10,52.79,62.06,""
server_19,21:16:50,21:17:20,57.56,67.78,""
server_19,21:17:00,21:17:30,69.0,67.02,""
server_19,21:17:10,21:17:40,69.78,52.98,""
server_19,21:17:20,21:17:50,63.76,37.29,""
server_19,21:17:30,21:18:00,72.96,31.19,""
server_19,21:17:40,21:18:10,70.77,30.65,""
server_19,21:17:50,21:18:20,71.42,43.08,""
server_19,21:18:00,21:18:30,64.95,54.37,""
server_19,21:18:10,21:18:40,50.28,59.11,""
server_19,21:18:20,21:18:50,50.02,62.42,""
server_19,21:18:30,21:19:00,50.75,59.38,""
server_19,21:18:40,21:19:10,63.11,52.29,""
server_19,21:18:50,21:19:20,59.55,44.69,""
server_19,21:19:00,21:19:30,45.77,42.79,""
server_19,21:19:10,21:19:40,43.83,56.27,""
server_19,21:19:20,21:19:50,52.12,64.96,""
server_19,21:19:30,21:20:00,59.11,59.23,""
server_19,21:19:40,21:20:10,57.95,56.73,""
server_19,21:19:50,21:20:20,45.19,41.35,""
server_19,21:20:00,21:20:30,43.78,39.31,""
server_19,21:20:10,21:20:40,47.22,39.42,""
server_19,21:20:20,21:20:50,57.48,45.06,""
server_19,21:20:30,21:21:00,55.57,64.08,""
server_19,21:20:40,21:21:10,52.21,62.43,""
server_19,21:20:50,21:21:20,49.23,70.02,""
server_19,21:21:00,21:21:30,64.85,52.49,""
server_19,21:21:10,21:21:40,64.79,48.57,""
server_19,21:21:20,21:21:50,57.12,40.68,""
server_19,21:21:30,21:22:00,42.97,42.52,""
server_19,21:21:40,21:22:10,41.35,45.86,""
server_19,21:21:50,21:22:20,37.99,48.3,""
server_19,21:22:00,21:22:30,36.57,49.96,""
server_19,21:22:10,21:22:40,34.15,45.9,""
server_19,21:22:20,21:22:50,50.68,50.71,""
server_19,21:22:30,21:23:00,47.57,52.89,""
server_19,21:22:40,21:23:10,51.84,60.08,""
server_19,21:22:50,21:23:20,52.06,51.04,""
server_19,21:23:00,21:23:30,57.73,43.54,""
server_19,21:23:10,21:23:40,51.25,36.47,""
server_19,21:23:20,21:23:50,48.9,40.5,""
server_19,21:23:30,21:24:00,53.66,44.88,""
server_19,21:23:40,21:24:10,51.38,43.23,""
server_19,21:23:50,21:24:20,40.16,48.51,""
server_19,21:24:00,21:24:30,39.91,53.38,""
server_19,21:24:10,21:24:40,51.66,64.81,""
server_19,21:24:20,21:24:50,54.61,61.85,""
server_19,21:24:30,21:25:00,58.6,64.46,""
server_19,21:24:40,21:25:10,54.25,55.83,""
server_19,21:24:50,21:25:20,58.99,59.8,""
server_19,21:25:00,21:25:30,51.59,54.29,""
server_19,21:25:10,21:25:40,45.83,66.0,""
server_19,21:25:20,21:25:50,49.61,59.38,""
server_19,21:25:30,21:26:00,57.61,67.97,""
server_19,21:25:40,21:26:10,55.27,68.37,""
server_19,21:25:50,21:26:20,40.71,59.24,""
server_19,21:26:00,21:26:30,43.25,50.15,""
server_19,21:26:10,21:26:40,53.4,42.05,""
server_19,21:26:20,21:26:50,68.1,53.97,""
server_19,21:26:30,21:27:00,60.41,54.72,""
server_19,21:26:40,21:27:10,67.04,53.26,""
server_19,21:26:50,21:27:20,69.74,46.07,""
server_19,21:27:00,21:27:30,70.64,43.85,""
server_19,21:27:10,21:27:40,62.13,46.86,""
server_19,21:27:20,21:27:50,51.55,49.35,""
server_19,21:27:30,21:28:00,52.12,42.28,""
server_19,21:27:40,21:28:10,48.04,39.15,""
server_19,21:27:50,21:28:20,51.84,43.73,""
server_19,21:28:00,21:28:30,62.81,66.38,""
server_19,21:28:10,21:28:40,63.24,73.4,""
server_19,21:28:20,21:28:50,70.88,59.96,""
server_19,21:28:30,21:29:00,60.26,58.69,""
server_19,21:28:40,21:29:10,61.92,52.04,""
server_19,21:28:50,21:29:20,55.16,63.87,""
server_19,21:29:00,21:29:30,57.96,46.81,""
server_19,21:29:10,21:29:40,64.11,44.77,""
server_19,21:29:20,21:29:50,59.12,45.86,""
server_19,21:29:30,21:30:00,53.23,49.61,""
server_19,21:29:40,21:30:10,47.56,51.94,""
server_19,21:29:50,21:30:20,37.66,52.32,""
server_19,21:30:00,21:30:30,40.92,55.94,""
server_19,21:30:10,21:30:40,40.38,62.22,""
server_19,21:30:20,21:30:50,44.76,54.08,""
server_19,21:30:30,21:31:00,40.12,61.01,""
server_19,21:30:40,21:31:10,44.01,56.8,""
server_19,21:30:50,21:31:20,48.9,59.26,""
server_19,21:31:00,21:31:30,57.32,49.07,""
server_19,21:31:10,21:31:40,57.93,49.35,""
server_19,21:31:20,21:31:50,63.92,45.39,""
server_19,21:31:30,21:32:00,63.82,50.83,""
server_19,21:31:40,21:32:10,62.66,52.42,""
server_19,21:31:50,21:32:20,64.19,63.55,""
server_19,21:32:00,21:32:30,53.98,53.08,""
server_19,21:32:10,21:32:40,47.98,57.61,""
server_19,21:32:20,21:32:50,38.69,53.44,""
server_19,21:32:30,21:33:00,34.08,50.51,""
server_19,21:32:40,21:33:10,40.13,34.22,""
server_19,21:32:50,21:33:20,40.19,37.6,""
server_19,21:33:00,21:33:30,40.85,38.95,""
server_19,21:33:10,21:33:40,32.18,37.72,""
server_19,21:33:20,21:33:50,42.66,37.28,""
server_19,21:33:30,21:34:00,50.57,40.94,""
server_19,21:33:40,21:34:10,53.36,55.33,""
server_19,21:33:50,21:34:20,36.92,58.42,""
server_19,21:34:00,21:34:30,33.92,69.68,""
server_19,21:34:10,21:34:40,41.3,68.61,""
server_19,21:34:20,21:34:50,52.12,51.45,""
server_19,21:34:30,21:35:00,67.87,59.71,""
server_19,21:34:40,21:35:10,61.8,56.81,""
server_19,21:34:50,21:35:20,66.33,75.25,""
server_19,21:35:00,21:35:30,50.5,64.48,""
server_19,21:35:10,21:35:40,58.32,61.51,""
server_19,21:35:20,21:35:50,53.08,51.68,""
server_19,21:35:30,21:36:00,60.83,52.61,""
server_19,21:35:40,21:36:10,57.62,46.45,""
server_19,21:35:50,21:36:20,57.85,53.01,""
server_19,21:36:00,21:36:30,47.2,42.93,""
server_19,21:36:10,21:36:40,41.73,45.85,""
server_19,21:36:20,21:36:50,49.27,37.76,""
server_19,21:36:30,21:37:00,53.02,38.69,""
server_19,21:36:40,21:37:10,55.62,43.63,""
server_19,21:36:50,21:37:20,43.91,45.32,""
server_19,21:37:00,21:37:30,46.1,45.41,""
server_19,21:37:10,21:37:40,48.3,48.44,""
server_19,21:37:20,21:37:50,56.27,39.22,""
server_19,21:37:30,21:38:00,60.19,46.84,""
server_19,21:37:40,21:38:10,60.85,48.85,""
server_19,21:37:50,21:38:20,51.84,59.9,""
server_19,21:38:00,21:38:30,57.78,50.92,""
server_19,21:38:10,21:38:40,47.28,50.78,""
server_19,21:38:20,21:38:50,54.54,55.28,""
server_19,21:38:30,21:39:00,53.42,58.5,""
server_19,21:38:40,21:39:10,64.97,55.36,""
server_19,21:38:50,21:39:20,57.25,60.3,""
server_19,21:39:00,21:39:30,57.41,56.77,""
server_19,21:39:10,21:39:40,48.62,58.29,""
server_19,21:39:20,21:39:50,44.64,44.53,""
server_19,21:39:30,21:40:00,39.01,42.18,""
server_19,21:39:40,21:40:10,52.37,32.59,""
server_19,21:39:50,21:40:20,56.75,32.82,""
server_19,21:40:00,21:40:30,49.74,42.44,""
server_19,21:40:10,21:40:40,42.34,46.89,""
server_19,21:40:20,21:40:50,58.65,58.28,""
server_19,21:40:30,21:41:00,66.7,51.98,""
server_19,21:40:40,21:41:10,66.82,58.03,""
server_19,21:40:50,21:41:20,55.31,56.25,""
server_19,21:41:00,21:41:30,46.48,69.31,""
server_19,21:41:10,21:41:40,42.41,58.25,""
server_19,21:41:20,21:41:50,41.4,56.98,""
server_19,21:41:30,21:42:00,55.46,48.9,""
server_19,21:41:40,21:42:10,66.39,49.02,""
server_19,21:41:50,21:42:20,66.61,46.1,""
server_19,21:42:00,21:42:30,54.83,47.73,""
server_19,21:42:10,21:42:40,50.48,53.91,""
server_19,21:42:20,21:42:50,59.08,47.87,""
server_19,21:42:30,21:43:00,70.61,42.57,""
server_19,21:42:40,21:43:10,67.71,37.37,""
server_19,21:42:50,21:43:20,61.96,38.61,""
server_19,21:43:00,21:43:30,58.61,37.17,""
server_19,21:43:10,21:43:40,57.0,41.53,""
server_19,21:43:20,21:43:50,64.41,54.03,""
server_19,21:43:30,21:44:00,59.88,58.58,""
server_19,21:43:40,21:44:10,76.57,46.74,""
server_19,21:43:50,21:44:20,63.21,33.48,""
server_19,21:44:00,21:44:30,58.03,30.38,""
server_19,21:44:10,21:44:40,47.21,35.41,""
server_19,21:44:20,21:44:50,48.52,47.49,""
server_19,21:44:30,21:45:00,52.55,53.71,""
server_19,21:44:40,21:45:10,49.86,55.58,""
server_19,21:44:50,21:45:20,63.92,41.52,""
server_19,21:45:00,21:45:30,67.76,44.08,""
server_19,21:45:10,21:45:40,75.21,39.95,""
server_19,21:45:20,21:45:50,67.97,47.81,""
server_19,21:45:30,21:46:00,64.06,45.31,""
server_19,21:45:40,21:46:10,63.5,47.19,""
server_19,21:45:50,21:46:20,71.22,40.15,""
server_19,21:46:00,21:46:30,68.87,37.32,""
server_19,21:46:10,21:46:40,61.19,41.93,""
server_19,21:46:20,21:46:50,57.42,52.8,""
server_19,21:46:30,21:47:00,69.05,45.14,""
server_19,21:46:40,21:47:10,62.34,57.09,""
server_19,21:46:50,21:47:20,45.48,52.23,""
server_19,21:47:00,21:47:30,42.14,56.98,""
server_19,21:47:10,21:47:40,39.39,55.34,""
server_19,21:47:20,21:47:50,43.43,59.07,""
server_19,21:47:30,21:48:00,24.93,65.83,""
server_19,21:47:40,21:48:10,41.42,53.95,""
server_19,21:47:50,21:48:20,49.75,55.26,""
server_19,21:48:00,21:48:30,67.39,43.6,""
server_19,21:48:10,21:48:40,59.99,48.63,""
server_19,21:48:20,21:48:50,55.6,44.32,""
server_19,21:48:30,21:49:00,57.5,58.97,""
server_19,21:48:40,21:49:10,58.36,59.26,""
server_19,21:48:50,21:49:20,60.49,61.94,""
server_19,21:49:00,21:49:30,49.16,52.51,""
server_19,21:49:10,21:49:40,54.46,43.59,""
server_19,21:49:20,21:49:50,66.37,38.92,""
server_19,21:49:30,21:50:00,66.82,37.45,""
server_19,21:49:40,21:50:10,52.8,50.92,""
server_19,21:49:50,21:50:20,44.6,46.31,""
server_19,21:50:00,21:50:30,46.08,59.18,""
server_19,21:50:10,21:50:40,56.45,59.18,""
server_19,21:50:20,21:50:50,49.93,62.18,""
server_19,21:50:30,21:51:00,46.13,57.71,""
server_19,21:50:40,21:51:10,48.28,60.86,""
server_19,21:50:50,21:51:20,42.46,58.45,""
server_19,21:51:00,21:51:30,47.11,53.76,""
server_19,21:51:10,21:51:40,49.51,54.68,""
server_19,21:51:20,21:51:50,59.65,64.22,""
server_19,21:51:30,21:52:00,57.62,60.6,""
server_19,21:51:40,21:52:10,45.46,49.29,""
server_19,21:51:50,21:52:20,32.16,50.15,""
server_19,21:52:00,21:52:30,42.1,58.15,""
server_19,21:52:10,21:52:40,57.06,65.42,""
server_19,21:52:20,21:52:50,68.45,63.72,""
server_19,21:52:30,21:53:00,69.89,50.08,""
server_19,21:52:40,21:53:10,70.99,30.98,""
server_19,21:52:50,21:53:20,58.69,29.83,""
server_19,21:53:00,21:53:30,55.45,39.05,""
server_19,21:53:10,21:53:40,44.79,52.47,""
server_19,21:53:20,21:53:50,50.26,55.52,""
server_19,21:53:30,21:54:00,48.58,51.0,""
server_19,21:53:40,21:54:10,48.36,58.3,""
server_19,21:53:50,21:54:20,47.39,57.44,""
server_19,21:54:00,21:54:30,54.05,71.04,""
server_19,21:54:10,21:54:40,45.11,71.16,""
server_19,21:54:20,21:54:50,58.69,60.29,""
server_19,21:54:30,21:55:00,58.41,46.16,""
server_19,21:54:40,21:55:10,64.82,38.89,""
server_19,21:54:50,21:55:20,54.52,39.83,""
server_19,21:55:00,21:55:30,46.52,36.43,""
server_19,21:55:10,21:55:40,46.96,35.09,""
server_19,21:55:20,21:55:50,48.21,36.46,""
server_19,21:55:30,21:56:00,49.51,46.05,""
server_19,21:55:40,21:56:10,40.68,60.61,""
server_19,21:55:50,21:56:20,36.02,66.51,""
server_19,21:56:00,21:56:30,33.92,66.6,""
server_19,21:56:10,21:56:40,52.7,59.39,""
server_19,21:56:20,21:56:50,64.3,61.92,""
server_19,21:56:30,21:57:00,69.99,66.19,""
server_19,21:56:40,21:57:10,68.58,55.66,""
server_19,21:56:50,21:57:20,63.33,45.2,""
server_19,21:57:00,21:57:30,60.52,38.02,""
server_19,21:57:10,21:57:40,46.33,35.36,""
server_19,21:57:20,21:57:50,41.27,51.0,""
server_19,21:57:30,21:58:00,37.13,49.1,""
server_19,21:57:40,21:58:10,42.21,54.51,""
server_19,21:57:50,21:58:20,61.16,42.84,""
server_19,21:58:00,21:58:30,60.99,45.96,""
server_19,21:58:10,21:58:40,65.94,40.91,""
server_19,21:58:20,21:58:50,56.72,45.59,""
server_19,21:58:30,21:59:00,55.18,44.91,""
server_19,21:58:40,21:59:10,64.65,49.96,""
server_19,21:58:50,21:59:20,66.88,40.56,""
server_19,21:59:00,21:59:30,68.87,35.37,""
server_19,21:59:10,21:59:40,62.84,33.74,""
server_19,21:59:20,21:59:50,57.45,35.87,""
server_19,21:59:30,22:00:00,63.57,35.05,""
server_19,21:59:40,22:00:10,66.86,36.88,""
server_19,21:59:50,22:00:20,67.72,41.67,""
server_19,22:00:00,22:00:30,58.06,42.91,""
server_19,22:00:10,22:00:40,46.23,54.45,""
server_19,22:00:20,22:00:50,49.02,56.04,""
server_19,22:00:30,22:01:00,60.82,59.12,""
server_19,22:00:40,22:01:10,60.27,49.81,""
server_19,22:00:50,22:01:20,48.77,56.55,""
server_19,22:01:00,22:01:30,32.59,63.52,""
server_19,22:01:10,22:01:40,29.47,67.28,""
server_19,22:01:20,22:01:50,37.46,57.53,""
server_19,22:01:30,22:02:00,37.64,63.41,""
server_19,22:01:40,22:02:10,45.07,61.54,""
server_19,22:01:50,22:02:20,42.81,72.12,""
server_19,22:02:00,22:02:30,49.27,57.86,""
server_19,22:02:10,22:02:40,51.45,57.39,""
server_19,22:02:20,22:02:50,53.6,49.28,""
server_19,22:02:30,22:03:00,51.87,58.72,""
server_19,22:02:40,22:03:10,53.13,47.01,""
server_19,22:02:50,22:03:20,57.67,52.08,""
server_19,22:03:00,22:03:30,62.16,50.72,""
server_19,22:03:10,22:03:40,53.73,59.4,""
server_19,22:03:20,22:03:50,56.51,49.08,""
server_19,22:03:30,22:04:00,58.79,49.25,""
server_19,22:03:40,22:04:10,58.79,47.5,""
server_19,22:03:50,22:04:20,52.69,44.35,""
server_19,22:04:00,22:04:30,55.14,37.38,""
server_19,22:04:10,22:04:40,53.07,50.32,""
server_19,22:04:20,22:04:50,65.21,58.1,""
server_19,22:04:30,22:05:00,58.38,60.99,""
server_19,22:04:40,22:05:10,60.5,46.79,""
server_19,22:04:50,22:05:20,53.54,53.17,""
server_19,22:05:00,22:05:30,61.93,49.46,""
server_19,22:05:10,22:05:40,57.79,61.77,""
server_19,22:05:20,22:05:50,47.27,50.21,""
server_19,22:05:30,22:06:00,54.93,67.33,""
server_19,22:05:40,22:06:10,60.56,58.94,""
server_19,22:05:50,22:06:20,65.1,65.91,""
server_19,22:06:00,22:06:30,58.3,46.65,""
server_19,22:06:10,22:06:40,54.88,44.53,""
server_19,22:06:20,22:06:50,54.07,33.93,""
server_19,22:06:30,22:07:00,38.04,32.44,""
server_19,22:06:40,22:07:10,50.04,37.26,""
server_19,22:06:50,22:07:20,57.57,38.76,""
server_19,22:07:00,22:07:30,69.72,50.31,""
server_19,22:07:10,22:07:40,68.33,48.07,""
server_19,22:07:20,22:07:50,65.15,69.07,""
server_19,22:07:30,22:08:00,55.38,74.57,""
server_19,22:07:40,22:08:10,46.45,84.69,Memory saturation suspected
server_19,22:07:50,22:08:20,30.07,76.2,""
server_19,22:08:00,22:08:30,45.11,75.38,""
server_19,22:08:10,22:08:40,44.79,65.86,""
server_19,22:08:20,22:08:50,55.59,56.54,""
server_19,22:08:30,22:09:00,42.87,52.22,""
server_19,22:08:40,22:09:10,47.67,52.97,""
server_19,22:08:50,22:09:20,49.79,70.66,""
server_19,22:09:00,22:09:30,52.4,61.88,""
server_19,22:09:10,22:09:40,52.11,62.39,""
server_19,22:09:20,22:09:50,46.58,49.03,""
server_19,22:09:30,22:10:00,51.02,48.35,""
server_19,22:09:40,22:10:10,66.47,45.95,""
server_19,22:09:50,22:10:20,76.47,51.41,""
server_19,22:10:00,22:10:30,72.1,69.29,""
server_19,22:10:10,22:10:40,51.44,70.45,""
server_19,22:10:20,22:10:50,39.82,70.61,""
server_19,22:10:30,22:11:00,35.63,56.79,""
server_19,22:10:40,22:11:10,40.52,56.79,""
server_19,22:10:50,22:11:20,44.37,47.24,""
server_19,22:11:00,22:11:30,47.29,48.53,""
server_19,22:11:10,22:11:40,46.85,47.95,""
server_19,22:11:20,22:11:50,52.33,55.61,""
server_19,22:11:30,22:12:00,65.89,62.68,""
server_19,22:11:40,22:12:10,66.8,65.25,""
server_19,22:11:50,22:12:20,57.54,72.14,""
server_19,22:12:00,22:12:30,55.21,72.51,""
server_19,22:12:10,22:12:40,49.62,79.56,Memory saturation suspected
server_19,22:12:20,22:12:50,53.7,78.08,Memory saturation suspected
server_19,22:12:30,22:13:00,31.91,70.65,""
server_19,22:12:40,22:13:10,40.64,73.33,""
server_19,22:12:50,22:13:20,42.0,65.61,""
server_19,22:13:00,22:13:30,45.05,55.97,""
server_19,22:13:10,22:13:40,48.34,47.48,""
server_19,22:13:20,22:13:50,50.1,43.06,""
server_19,22:13:30,22:14:00,60.27,49.04,""
server_19,22:13:40,22:14:10,55.66,45.61,""
server_19,22:13:50,22:14:20,54.62,46.51,""
server_19,22:14:00,22:14:30,54.65,47.05,""
server_19,22:14:10,22:14:40,60.89,41.48,""
server_19,22:14:20,22:14:50,64.04,47.64,""
server_19,22:14:30,22:15:00,54.37,57.87,""
server_19,22:14:40,22:15:10,48.16,66.84,""
server_19,22:14:50,22:15:20,38.11,56.06,""
server_19,22:15:00,22:15:30,51.61,55.71,""
server_19,22:15:10,22:15:40,53.42,52.67,""
server_19,22:15:20,22:15:50,70.3,65.36,""
server_19,22:15:30,22:16:00,67.41,59.28,""
server_19,22:15:40,22:16:10,67.38,49.25,""
server_19,22:15:50,22:16:20,63.58,37.48,""
server_19,22:16:00,22:16:30,54.09,31.02,""
server_19,22:16:10,22:16:40,61.56,46.45,""
server_19,22:16:20,22:16:50,64.56,44.29,""
server_19,22:16:30,22:17:00,71.08,58.68,""
server_19,22:16:40,22:17:10,65.66,46.91,""
server_19,22:16:50,22:17:20,57.1,52.82,""
server_19,22:17:00,22:17:30,65.53,50.25,""
server_19,22:17:10,22:17:40,63.09,52.19,""
server_19,22:17:20,22:17:50,70.78,49.38,""
server_19,22:17:30,22:18:00,66.64,46.72,""
server_19,22:17:40,22:18:10,68.25,56.42,""
server_19,22:17:50,22:18:20,58.25,60.98,""
server_19,22:18:00,22:18:30,56.79,59.1,""
server_19,22:18:10,22:18:40,52.72,59.0,""
server_19,22:18:20,22:18:50,62.62,68.61,""
server_19,22:18:30,22:19:00,57.59,63.95,""
server_19,22:18:40,22:19:10,56.2,71.82,""
server_19,22:18:50,22:19:20,49.82,62.48,""
server_19,22:19:00,22:19:30,54.72,65.44,""
server_19,22:19:10,22:19:40,48.61,55.93,""
server_19,22:19:20,22:19:50,43.03,54.11,""
server_19,22:19:30,22:20:00,37.6,46.71,""
server_19,22:19:40,22:20:10,34.12,49.27,""
